453,User,552,1452,"[{""food_item_name"": ""become"", ""quantity"": 4, ""add_extra"": ""PM"", ""price_of_extra"": 7.79, ""ingredients_to_remove"": [""his"", ""themselves"", ""usually""]}]",28.25,2025-01-29 11:15,Delivery
454,User,553,1453,"[{""food_item_name"": ""book"", ""quantity"": 5, ""add_extra"": ""most"", ""price_of_extra"": 2.26, ""ingredients_to_remove"": [""my"", ""sport"", ""view""]}]",64.43,2025-01-02 14:25,Pick Up
455,User,554,1454,"[{""food_item_name"": ""news"", ""quantity"": 1, ""add_extra"": ""us"", ""price_of_extra"": 5.88, ""ingredients_to_remove"": [""by"", ""sell"", ""reach""]}]",77.54,2025-01-16 05:55,Delivery
456,Guest,555,1455,"[{""food_item_name"": ""rest"", ""quantity"": 3, ""add_extra"": ""top"", ""price_of_extra"": 4.96, ""ingredients_to_remove"": [""to"", ""firm"", ""fill""]}]",40.56,2025-02-02 17:00,Curbside
457,Guest,556,1456,"[{""food_item_name"": ""beyond"", ""quantity"": 2, ""add_extra"": ""thank"", ""price_of_extra"": 5.92, ""ingredients_to_remove"": [""these"", ""fact"", ""miss""]}]",28.9,2025-02-03 21:37,Pick Up
458,Guest,557,1457,"[{""food_item_name"": ""blue"", ""quantity"": 2, ""add_extra"": ""single"", ""price_of_extra"": 9.17, ""ingredients_to_remove"": [""anything"", ""trial"", ""involve""]}]",51.37,2025-02-10 16:02,Pick Up
459,Guest,558,1458,"[{""food_item_name"": ""main"", ""quantity"": 2, ""add_extra"": ""as"", ""price_of_extra"": 6.29, ""ingredients_to_remove"": [""executive"", ""reach"", ""season""]}]",66.59,2025-01-23 17:17,Pick Up
460,User,559,1459,"[{""food_item_name"": ""fish"", ""quantity"": 4, ""add_extra"": ""condition"", ""price_of_extra"": 1.83, ""ingredients_to_remove"": [""deal"", ""since"", ""have""]}]",83.77,2025-01-24 02:32,Curbside
461,User,560,1460,"[{""food_item_name"": ""into"", ""quantity"": 5, ""add_extra"": ""style"", ""price_of_extra"": 7.57, ""ingredients_to_remove"": [""idea"", ""despite"", ""television""]}]",27.1,2025-01-08 12:48,Curbside
462,Guest,561,1461,"[{""food_item_name"": ""natural"", ""quantity"": 5, ""add_extra"": ""Mr"", ""price_of_extra"": 9.7, ""ingredients_to_remove"": [""outside"", ""rather"", ""sea""]}]",63.1,2025-01-11 20:50,Curbside
463,Guest,562,1462,"[{""food_item_name"": ""agreement"", ""quantity"": 1, ""add_extra"": ""board"", ""price_of_extra"": 3.06, ""ingredients_to_remove"": [""voice"", ""other"", ""democratic""]}]",32.4,2025-02-01 10:32,Pick Up
464,User,563,1463,"[{""food_item_name"": ""discuss"", ""quantity"": 4, ""add_extra"": ""really"", ""price_of_extra"": 9.21, ""ingredients_to_remove"": [""international"", ""quality"", ""information""]}]",95,2025-01-22 06:11,Pick Up
465,User,564,1464,"[{""food_item_name"": ""successful"", ""quantity"": 5, ""add_extra"": ""that"", ""price_of_extra"": 6.63, ""ingredients_to_remove"": [""speak"", ""him"", ""our""]}]",29.56,2025-02-08 13:18,Curbside
466,User,565,1465,"[{""food_item_name"": ""maybe"", ""quantity"": 1, ""add_extra"": ""population"", ""price_of_extra"": 4.61, ""ingredients_to_remove"": [""full"", ""including"", ""operation""]}]",18.51,2025-01-30 07:22,Pick Up
467,Guest,566,1466,"[{""food_item_name"": ""wear"", ""quantity"": 5, ""add_extra"": ""say"", ""price_of_extra"": 5.41, ""ingredients_to_remove"": [""analysis"", ""individual"", ""entire""]}]",82.94,2025-01-11 09:21,Delivery
468,User,567,1467,"[{""food_item_name"": ""product"", ""quantity"": 1, ""add_extra"": ""already"", ""price_of_extra"": 9.83, ""ingredients_to_remove"": [""require"", ""whose"", ""food""]}]",65.81,2025-01-19 13:54,Delivery
469,Guest,568,1468,"[{""food_item_name"": ""local"", ""quantity"": 3, ""add_extra"": ""occur"", ""price_of_extra"": 1.88, ""ingredients_to_remove"": [""back"", ""ask"", ""believe""]}]",77.91,2025-02-12 19:49,Delivery
470,User,569,1469,"[{""food_item_name"": ""why"", ""quantity"": 2, ""add_extra"": ""box"", ""price_of_extra"": 1.99, ""ingredients_to_remove"": [""feeling"", ""tree"", ""those""]}]",84.38,2025-02-06 02:28,Pick Up
471,Guest,570,1470,"[{""food_item_name"": ""avoid"", ""quantity"": 1, ""add_extra"": ""base"", ""price_of_extra"": 8.12, ""ingredients_to_remove"": [""body"", ""poor"", ""tonight""]}]",43.74,2025-01-01 03:02,Pick Up
472,User,571,1471,"[{""food_item_name"": ""continue"", ""quantity"": 1, ""add_extra"": ""nearly"", ""price_of_extra"": 7.65, ""ingredients_to_remove"": [""challenge"", ""community"", ""anyone""]}]",15.02,2025-01-02 01:25,Pick Up
473,User,572,1472,"[{""food_item_name"": ""poor"", ""quantity"": 2, ""add_extra"": ""across"", ""price_of_extra"": 3.53, ""ingredients_to_remove"": [""wait"", ""class"", ""fall""]}]",73.43,2025-01-23 23:17,Delivery
474,User,573,1473,"[{""food_item_name"": ""provide"", ""quantity"": 3, ""add_extra"": ""raise"", ""price_of_extra"": 8.87, ""ingredients_to_remove"": [""floor"", ""mention"", ""cup""]}]",47.23,2025-01-21 07:27,Curbside
475,Guest,574,1474,"[{""food_item_name"": ""house"", ""quantity"": 5, ""add_extra"": ""adult"", ""price_of_extra"": 5.36, ""ingredients_to_remove"": [""back"", ""direction"", ""teach""]}]",71.31,2025-01-27 11:51,Curbside
476,User,575,1475,"[{""food_item_name"": ""successful"", ""quantity"": 2, ""add_extra"": ""marriage"", ""price_of_extra"": 4.41, ""ingredients_to_remove"": [""cell"", ""show"", ""information""]}]",45.2,2025-01-01 17:26,Curbside
477,Guest,576,1476,"[{""food_item_name"": ""garden"", ""quantity"": 3, ""add_extra"": ""pass"", ""price_of_extra"": 7.97, ""ingredients_to_remove"": [""itself"", ""professional"", ""response""]}]",66.62,2025-01-17 04:43,Curbside
478,Guest,577,1477,"[{""food_item_name"": ""defense"", ""quantity"": 2, ""add_extra"": ""area"", ""price_of_extra"": 3.78, ""ingredients_to_remove"": [""international"", ""build"", ""audience""]}]",60.59,2025-01-05 22:35,Curbside
479,User,578,1478,"[{""food_item_name"": ""he"", ""quantity"": 2, ""add_extra"": ""to"", ""price_of_extra"": 7.2, ""ingredients_to_remove"": [""save"", ""part"", ""station""]}]",75.69,2025-01-06 19:43,Pick Up
480,Guest,579,1479,"[{""food_item_name"": ""cost"", ""quantity"": 3, ""add_extra"": ""join"", ""price_of_extra"": 6.21, ""ingredients_to_remove"": [""protect"", ""kid"", ""thousand""]}]",63.62,2025-02-06 01:47,Pick Up
481,User,580,1480,"[{""food_item_name"": ""eight"", ""quantity"": 1, ""add_extra"": ""history"", ""price_of_extra"": 5.08, ""ingredients_to_remove"": [""air"", ""final"", ""guess""]}]",93.99,2025-02-06 05:38,Delivery
482,User,581,1481,"[{""food_item_name"": ""door"", ""quantity"": 4, ""add_extra"": ""quickly"", ""price_of_extra"": 7.34, ""ingredients_to_remove"": [""affect"", ""pull"", ""each""]}]",74.43,2025-01-25 05:53,Pick Up
483,Guest,582,1482,"[{""food_item_name"": ""late"", ""quantity"": 2, ""add_extra"": ""group"", ""price_of_extra"": 1.33, ""ingredients_to_remove"": [""western"", ""allow"", ""account""]}]",97.01,2025-02-03 11:07,Curbside
484,Guest,583,1483,"[{""food_item_name"": ""coach"", ""quantity"": 5, ""add_extra"": ""eat"", ""price_of_extra"": 8.15, ""ingredients_to_remove"": [""tend"", ""if"", ""government""]}]",40.75,2025-01-21 06:59,Curbside
485,Guest,584,1484,"[{""food_item_name"": ""suggest"", ""quantity"": 1, ""add_extra"": ""conference"", ""price_of_extra"": 2.66, ""ingredients_to_remove"": [""dog"", ""marriage"", ""situation""]}]",52.34,2025-02-14 15:06,Pick Up
486,Guest,585,1485,"[{""food_item_name"": ""my"", ""quantity"": 2, ""add_extra"": ""reason"", ""price_of_extra"": 4.58, ""ingredients_to_remove"": [""and"", ""or"", ""face""]}]",26.56,2025-02-14 01:02,Delivery
487,Guest,586,1486,"[{""food_item_name"": ""amount"", ""quantity"": 3, ""add_extra"": ""they"", ""price_of_extra"": 1.16, ""ingredients_to_remove"": [""whether"", ""drug"", ""baby""]}]",99.27,2025-01-09 04:24,Pick Up
488,User,587,1487,"[{""food_item_name"": ""dog"", ""quantity"": 2, ""add_extra"": ""seven"", ""price_of_extra"": 4.23, ""ingredients_to_remove"": [""interest"", ""board"", ""whose""]}]",32.79,2025-02-01 18:46,Delivery
489,Guest,588,1488,"[{""food_item_name"": ""high"", ""quantity"": 3, ""add_extra"": ""media"", ""price_of_extra"": 9.24, ""ingredients_to_remove"": [""stage"", ""little"", ""help""]}]",87.19,2025-01-19 23:34,Delivery
490,Guest,589,1489,"[{""food_item_name"": ""garden"", ""quantity"": 2, ""add_extra"": ""week"", ""price_of_extra"": 7.62, ""ingredients_to_remove"": [""determine"", ""or"", ""small""]}]",31.28,2025-02-05 04:28,Pick Up
491,Guest,590,1490,"[{""food_item_name"": ""generation"", ""quantity"": 2, ""add_extra"": ""same"", ""price_of_extra"": 7.45, ""ingredients_to_remove"": [""left"", ""century"", ""her""]}]",51.72,2025-01-03 05:34,Delivery
492,Guest,591,1491,"[{""food_item_name"": ""couple"", ""quantity"": 2, ""add_extra"": ""four"", ""price_of_extra"": 7.85, ""ingredients_to_remove"": [""report"", ""senior"", ""idea""]}]",25.22,2025-01-30 03:50,Curbside
493,Guest,592,1492,"[{""food_item_name"": ""level"", ""quantity"": 4, ""add_extra"": ""life"", ""price_of_extra"": 3.54, ""ingredients_to_remove"": [""trouble"", ""agreement"", ""give""]}]",31.74,2025-01-26 05:24,Curbside
494,Guest,593,1493,"[{""food_item_name"": ""thought"", ""quantity"": 3, ""add_extra"": ""sister"", ""price_of_extra"": 7.69, ""ingredients_to_remove"": [""believe"", ""production"", ""him""]}]",18.93,2025-01-29 13:29,Curbside
495,User,594,1494,"[{""food_item_name"": ""food"", ""quantity"": 1, ""add_extra"": ""share"", ""price_of_extra"": 2.8, ""ingredients_to_remove"": [""standard"", ""very"", ""might""]}]",21.2,2025-01-12 23:12,Curbside
496,Guest,595,1495,"[{""food_item_name"": ""parent"", ""quantity"": 4, ""add_extra"": ""alone"", ""price_of_extra"": 8.57, ""ingredients_to_remove"": [""dinner"", ""thank"", ""music""]}]",11.98,2025-01-10 13:33,Delivery
497,Guest,596,1496,"[{""food_item_name"": ""onto"", ""quantity"": 5, ""add_extra"": ""stage"", ""price_of_extra"": 7.8, ""ingredients_to_remove"": [""old"", ""treat"", ""various""]}]",78.1,2025-01-06 08:00,Delivery
498,User,597,1497,"[{""food_item_name"": ""almost"", ""quantity"": 3, ""add_extra"": ""them"", ""price_of_extra"": 9.97, ""ingredients_to_remove"": [""year"", ""would"", ""price""]}]",50.78,2025-01-12 23:16,Pick Up
499,User,598,1498,"[{""food_item_name"": ""thank"", ""quantity"": 3, ""add_extra"": ""help"", ""price_of_extra"": 4.41, ""ingredients_to_remove"": [""pattern"", ""appear"", ""science""]}]",97.53,2025-01-02 23:21,Curbside
500,User,599,1499,"[{""food_item_name"": ""certain"", ""quantity"": 4, ""add_extra"": ""environment"", ""price_of_extra"": 8.69, ""ingredients_to_remove"": [""dog"", ""available"", ""weight""]}]",51.37,2025-01-28 16:59,Delivery
501,User,600,1500,"[{""food_item_name"": ""fear"", ""quantity"": 2, ""add_extra"": ""prepare"", ""price_of_extra"": 7.51, ""ingredients_to_remove"": [""use"", ""out"", ""night""]}]",80.63,2025-02-03 19:41,Delivery
502,Guest,601,1501,"[{""food_item_name"": ""two"", ""quantity"": 4, ""add_extra"": ""bill"", ""price_of_extra"": 2.3, ""ingredients_to_remove"": [""require"", ""make"", ""also""]}]",53.43,2025-01-18 07:18,Curbside
503,Guest,602,1502,"[{""food_item_name"": ""anyone"", ""quantity"": 2, ""add_extra"": ""agent"", ""price_of_extra"": 2.9, ""ingredients_to_remove"": [""network"", ""remember"", ""benefit""]}]",38.83,2025-01-29 06:53,Delivery
504,User,603,1503,"[{""food_item_name"": ""fly"", ""quantity"": 2, ""add_extra"": ""also"", ""price_of_extra"": 6.47, ""ingredients_to_remove"": [""blue"", ""fear"", ""I""]}]",26.46,2025-01-06 23:51,Delivery
505,User,604,1504,"[{""food_item_name"": ""three"", ""quantity"": 5, ""add_extra"": ""start"", ""price_of_extra"": 9.11, ""ingredients_to_remove"": [""almost"", ""record"", ""provide""]}]",59.04,2025-02-07 07:09,Delivery
506,User,605,1505,"[{""food_item_name"": ""market"", ""quantity"": 3, ""add_extra"": ""image"", ""price_of_extra"": 4.24, ""ingredients_to_remove"": [""draw"", ""factor"", ""and""]}]",82.1,2025-01-23 05:16,Pick Up
507,Guest,606,1506,"[{""food_item_name"": ""operation"", ""quantity"": 2, ""add_extra"": ""watch"", ""price_of_extra"": 3.89, ""ingredients_to_remove"": [""me"", ""medical"", ""any""]}]",19.66,2025-01-25 07:35,Pick Up
508,Guest,607,1507,"[{""food_item_name"": ""south"", ""quantity"": 3, ""add_extra"": ""exist"", ""price_of_extra"": 7.63, ""ingredients_to_remove"": [""safe"", ""name"", ""race""]}]",88.75,2025-01-01 20:46,Curbside
509,Guest,608,1508,"[{""food_item_name"": ""sit"", ""quantity"": 2, ""add_extra"": ""question"", ""price_of_extra"": 4.03, ""ingredients_to_remove"": [""recent"", ""raise"", ""none""]}]",92.55,2025-01-19 08:08,Curbside
510,Guest,609,1509,"[{""food_item_name"": ""matter"", ""quantity"": 1, ""add_extra"": ""meet"", ""price_of_extra"": 1.03, ""ingredients_to_remove"": [""himself"", ""station"", ""into""]}]",38.57,2025-02-12 10:01,Curbside
511,Guest,610,1510,"[{""food_item_name"": ""time"", ""quantity"": 1, ""add_extra"": ""positive"", ""price_of_extra"": 1.78, ""ingredients_to_remove"": [""animal"", ""continue"", ""of""]}]",54.3,2025-01-25 13:58,Curbside
512,Guest,611,1511,"[{""food_item_name"": ""majority"", ""quantity"": 2, ""add_extra"": ""represent"", ""price_of_extra"": 2.13, ""ingredients_to_remove"": [""scientist"", ""long"", ""owner""]}]",77.99,2025-02-12 04:55,Delivery
513,User,612,1512,"[{""food_item_name"": ""forget"", ""quantity"": 3, ""add_extra"": ""walk"", ""price_of_extra"": 5.22, ""ingredients_to_remove"": [""program"", ""customer"", ""so""]}]",79.86,2025-01-18 09:07,Delivery
514,Guest,613,1513,"[{""food_item_name"": ""resource"", ""quantity"": 3, ""add_extra"": ""direction"", ""price_of_extra"": 5.96, ""ingredients_to_remove"": [""notice"", ""white"", ""order""]}]",85.55,2025-01-23 22:37,Curbside
515,Guest,614,1514,"[{""food_item_name"": ""lawyer"", ""quantity"": 4, ""add_extra"": ""peace"", ""price_of_extra"": 1.77, ""ingredients_to_remove"": [""toward"", ""such"", ""professor""]}]",66.5,2025-01-07 05:50,Pick Up
516,Guest,615,1515,"[{""food_item_name"": ""particularly"", ""quantity"": 2, ""add_extra"": ""story"", ""price_of_extra"": 5.57, ""ingredients_to_remove"": [""black"", ""difficult"", ""indeed""]}]",43.34,2025-02-11 10:59,Pick Up
517,User,616,1516,"[{""food_item_name"": ""finally"", ""quantity"": 2, ""add_extra"": ""pull"", ""price_of_extra"": 8.34, ""ingredients_to_remove"": [""boy"", ""act"", ""my""]}]",79.28,2025-01-21 14:02,Delivery
518,Guest,617,1517,"[{""food_item_name"": ""expect"", ""quantity"": 5, ""add_extra"": ""story"", ""price_of_extra"": 9.84, ""ingredients_to_remove"": [""TV"", ""reason"", ""education""]}]",61.23,2025-01-22 10:03,Pick Up
519,Guest,618,1518,"[{""food_item_name"": ""wonder"", ""quantity"": 3, ""add_extra"": ""final"", ""price_of_extra"": 2.98, ""ingredients_to_remove"": [""day"", ""trouble"", ""move""]}]",34.82,2025-01-13 19:04,Delivery
520,User,619,1519,"[{""food_item_name"": ""tree"", ""quantity"": 1, ""add_extra"": ""democratic"", ""price_of_extra"": 8.99, ""ingredients_to_remove"": [""whom"", ""environment"", ""wear""]}]",92.89,2025-01-13 00:11,Curbside
521,Guest,620,1520,"[{""food_item_name"": ""house"", ""quantity"": 3, ""add_extra"": ""interesting"", ""price_of_extra"": 7.04, ""ingredients_to_remove"": [""another"", ""too"", ""half""]}]",90.15,2025-01-14 08:47,Delivery
522,Guest,621,1521,"[{""food_item_name"": ""low"", ""quantity"": 4, ""add_extra"": ""shoulder"", ""price_of_extra"": 4.26, ""ingredients_to_remove"": [""rock"", ""about"", ""go""]}]",97.88,2025-01-14 09:07,Pick Up
523,Guest,622,1522,"[{""food_item_name"": ""by"", ""quantity"": 3, ""add_extra"": ""toward"", ""price_of_extra"": 3.42, ""ingredients_to_remove"": [""set"", ""shoulder"", ""step""]}]",78.7,2025-02-12 13:51,Curbside
524,Guest,623,1523,"[{""food_item_name"": ""old"", ""quantity"": 1, ""add_extra"": ""kind"", ""price_of_extra"": 1.28, ""ingredients_to_remove"": [""career"", ""effort"", ""rather""]}]",54.92,2025-01-18 11:41,Curbside
525,User,624,1524,"[{""food_item_name"": ""skill"", ""quantity"": 3, ""add_extra"": ""standard"", ""price_of_extra"": 7.36, ""ingredients_to_remove"": [""edge"", ""know"", ""change""]}]",66.6,2025-01-27 13:58,Curbside
526,Guest,625,1525,"[{""food_item_name"": ""everyone"", ""quantity"": 2, ""add_extra"": ""see"", ""price_of_extra"": 6.77, ""ingredients_to_remove"": [""institution"", ""seat"", ""budget""]}]",46.92,2025-01-28 13:57,Pick Up
527,User,626,1526,"[{""food_item_name"": ""newspaper"", ""quantity"": 1, ""add_extra"": ""his"", ""price_of_extra"": 6.85, ""ingredients_to_remove"": [""risk"", ""majority"", ""meeting""]}]",54.76,2025-01-20 03:09,Delivery
528,Guest,627,1527,"[{""food_item_name"": ""sure"", ""quantity"": 5, ""add_extra"": ""probably"", ""price_of_extra"": 6.25, ""ingredients_to_remove"": [""nearly"", ""ahead"", ""wait""]}]",11.11,2025-02-06 23:10,Delivery
529,User,628,1528,"[{""food_item_name"": ""cut"", ""quantity"": 4, ""add_extra"": ""soldier"", ""price_of_extra"": 3.84, ""ingredients_to_remove"": [""such"", ""star"", ""participant""]}]",88.9,2025-02-05 21:01,Delivery
530,User,629,1529,"[{""food_item_name"": ""color"", ""quantity"": 5, ""add_extra"": ""body"", ""price_of_extra"": 8.32, ""ingredients_to_remove"": [""start"", ""smile"", ""truth""]}]",82.85,2025-02-08 19:04,Curbside
531,Guest,630,1530,"[{""food_item_name"": ""under"", ""quantity"": 3, ""add_extra"": ""management"", ""price_of_extra"": 5.23, ""ingredients_to_remove"": [""never"", ""can"", ""writer""]}]",46.92,2025-02-14 11:33,Curbside
532,User,631,1531,"[{""food_item_name"": ""magazine"", ""quantity"": 1, ""add_extra"": ""perform"", ""price_of_extra"": 1.99, ""ingredients_to_remove"": [""voice"", ""party"", ""table""]}]",27.29,2025-01-21 19:10,Pick Up
533,Guest,632,1532,"[{""food_item_name"": ""relate"", ""quantity"": 3, ""add_extra"": ""analysis"", ""price_of_extra"": 7.47, ""ingredients_to_remove"": [""like"", ""mother"", ""final""]}]",83.6,2025-01-28 17:49,Pick Up
534,Guest,633,1533,"[{""food_item_name"": ""method"", ""quantity"": 4, ""add_extra"": ""degree"", ""price_of_extra"": 4.52, ""ingredients_to_remove"": [""country"", ""page"", ""travel""]}]",85.34,2025-01-02 10:25,Pick Up
535,User,634,1534,"[{""food_item_name"": ""set"", ""quantity"": 2, ""add_extra"": ""best"", ""price_of_extra"": 3.35, ""ingredients_to_remove"": [""pay"", ""effort"", ""have""]}]",14.91,2025-02-11 13:53,Pick Up
536,User,635,1535,"[{""food_item_name"": ""once"", ""quantity"": 5, ""add_extra"": ""standard"", ""price_of_extra"": 6.99, ""ingredients_to_remove"": [""four"", ""under"", ""social""]}]",98.52,2025-01-02 12:29,Curbside
537,User,636,1536,"[{""food_item_name"": ""share"", ""quantity"": 3, ""add_extra"": ""tell"", ""price_of_extra"": 6.24, ""ingredients_to_remove"": [""way"", ""about"", ""education""]}]",28.01,2025-01-19 19:29,Curbside
538,Guest,637,1537,"[{""food_item_name"": ""cost"", ""quantity"": 5, ""add_extra"": ""soon"", ""price_of_extra"": 4.33, ""ingredients_to_remove"": [""I"", ""book"", ""past""]}]",53.93,2025-01-20 14:24,Curbside
539,User,638,1538,"[{""food_item_name"": ""be"", ""quantity"": 4, ""add_extra"": ""population"", ""price_of_extra"": 4.85, ""ingredients_to_remove"": [""last"", ""class"", ""true""]}]",11.59,2025-01-25 03:54,Pick Up
540,Guest,639,1539,"[{""food_item_name"": ""free"", ""quantity"": 2, ""add_extra"": ""card"", ""price_of_extra"": 4.66, ""ingredients_to_remove"": [""class"", ""office"", ""such""]}]",82.68,2025-01-09 15:19,Delivery
541,User,640,1540,"[{""food_item_name"": ""talk"", ""quantity"": 4, ""add_extra"": ""ever"", ""price_of_extra"": 7.36, ""ingredients_to_remove"": [""water"", ""billion"", ""spend""]}]",77.61,2025-01-10 12:11,Pick Up
542,Guest,641,1541,"[{""food_item_name"": ""need"", ""quantity"": 1, ""add_extra"": ""building"", ""price_of_extra"": 4.7, ""ingredients_to_remove"": [""really"", ""safe"", ""lay""]}]",60.71,2025-01-13 16:34,Curbside
543,User,642,1542,"[{""food_item_name"": ""identify"", ""quantity"": 4, ""add_extra"": ""whom"", ""price_of_extra"": 8.87, ""ingredients_to_remove"": [""floor"", ""piece"", ""street""]}]",26.29,2025-01-11 18:49,Curbside
544,User,643,1543,"[{""food_item_name"": ""hope"", ""quantity"": 2, ""add_extra"": ""interest"", ""price_of_extra"": 1.35, ""ingredients_to_remove"": [""us"", ""management"", ""vote""]}]",93.65,2025-01-20 14:15,Curbside
545,Guest,644,1544,"[{""food_item_name"": ""card"", ""quantity"": 2, ""add_extra"": ""scientist"", ""price_of_extra"": 2.45, ""ingredients_to_remove"": [""teacher"", ""city"", ""fire""]}]",21.25,2025-02-04 10:42,Pick Up
546,User,645,1545,"[{""food_item_name"": ""wife"", ""quantity"": 3, ""add_extra"": ""film"", ""price_of_extra"": 8.1, ""ingredients_to_remove"": [""at"", ""goal"", ""free""]}]",75.71,2025-01-11 04:08,Delivery
547,Guest,646,1546,"[{""food_item_name"": ""necessary"", ""quantity"": 4, ""add_extra"": ""have"", ""price_of_extra"": 2.06, ""ingredients_to_remove"": [""want"", ""unit"", ""offer""]}]",62.78,2025-01-26 16:33,Delivery
548,User,647,1547,"[{""food_item_name"": ""give"", ""quantity"": 2, ""add_extra"": ""various"", ""price_of_extra"": 3.98, ""ingredients_to_remove"": [""safe"", ""sell"", ""hand""]}]",11.28,2025-01-11 04:30,Delivery
549,User,648,1548,"[{""food_item_name"": ""ten"", ""quantity"": 2, ""add_extra"": ""education"", ""price_of_extra"": 2.92, ""ingredients_to_remove"": [""eat"", ""call"", ""training""]}]",72.31,2025-01-28 05:39,Curbside
550,Guest,649,1549,"[{""food_item_name"": ""radio"", ""quantity"": 3, ""add_extra"": ""program"", ""price_of_extra"": 2.84, ""ingredients_to_remove"": [""national"", ""ten"", ""country""]}]",41.18,2025-01-16 15:42,Pick Up
551,Guest,650,1550,"[{""food_item_name"": ""but"", ""quantity"": 5, ""add_extra"": ""thousand"", ""price_of_extra"": 9.72, ""ingredients_to_remove"": [""others"", ""person"", ""war""]}]",43.19,2025-01-10 23:10,Pick Up
552,Guest,651,1551,"[{""food_item_name"": ""professor"", ""quantity"": 2, ""add_extra"": ""camera"", ""price_of_extra"": 5.35, ""ingredients_to_remove"": [""though"", ""doctor"", ""phone""]}]",80.02,2025-01-06 22:08,Pick Up
553,User,652,1552,"[{""food_item_name"": ""well"", ""quantity"": 1, ""add_extra"": ""end"", ""price_of_extra"": 6.02, ""ingredients_to_remove"": [""answer"", ""once"", ""imagine""]}]",41.8,2025-01-25 14:05,Pick Up
554,User,653,1553,"[{""food_item_name"": ""newspaper"", ""quantity"": 5, ""add_extra"": ""how"", ""price_of_extra"": 5.04, ""ingredients_to_remove"": [""wall"", ""out"", ""hard""]}]",12.76,2025-01-28 23:51,Curbside
555,User,654,1554,"[{""food_item_name"": ""police"", ""quantity"": 1, ""add_extra"": ""star"", ""price_of_extra"": 7.33, ""ingredients_to_remove"": [""form"", ""contain"", ""use""]}]",78.17,2025-01-12 01:11,Pick Up
556,Guest,655,1555,"[{""food_item_name"": ""window"", ""quantity"": 3, ""add_extra"": ""every"", ""price_of_extra"": 2.2, ""ingredients_to_remove"": [""do"", ""policy"", ""figure""]}]",50.4,2025-02-08 18:35,Delivery
557,Guest,656,1556,"[{""food_item_name"": ""specific"", ""quantity"": 3, ""add_extra"": ""manage"", ""price_of_extra"": 8.61, ""ingredients_to_remove"": [""their"", ""tonight"", ""kitchen""]}]",77.52,2025-02-10 07:11,Pick Up
558,User,657,1557,"[{""food_item_name"": ""election"", ""quantity"": 2, ""add_extra"": ""natural"", ""price_of_extra"": 1.09, ""ingredients_to_remove"": [""decide"", ""will"", ""place""]}]",22.8,2025-01-04 03:32,Delivery
559,User,658,1558,"[{""food_item_name"": ""economy"", ""quantity"": 5, ""add_extra"": ""only"", ""price_of_extra"": 9.71, ""ingredients_to_remove"": [""seem"", ""second"", ""suggest""]}]",20.28,2025-01-19 08:28,Curbside
560,Guest,659,1559,"[{""food_item_name"": ""without"", ""quantity"": 4, ""add_extra"": ""significant"", ""price_of_extra"": 4.89, ""ingredients_to_remove"": [""price"", ""painting"", ""author""]}]",46.78,2025-02-14 13:14,Curbside
561,Guest,660,1560,"[{""food_item_name"": ""ten"", ""quantity"": 4, ""add_extra"": ""what"", ""price_of_extra"": 1.58, ""ingredients_to_remove"": [""we"", ""commercial"", ""report""]}]",80.05,2025-01-01 20:41,Delivery
562,Guest,661,1561,"[{""food_item_name"": ""place"", ""quantity"": 2, ""add_extra"": ""case"", ""price_of_extra"": 9.44, ""ingredients_to_remove"": [""four"", ""stock"", ""land""]}]",75.73,2025-02-09 10:24,Curbside
563,User,662,1562,"[{""food_item_name"": ""when"", ""quantity"": 3, ""add_extra"": ""pay"", ""price_of_extra"": 1.55, ""ingredients_to_remove"": [""thus"", ""test"", ""arrive""]}]",27.32,2025-02-04 17:42,Pick Up
564,User,663,1563,"[{""food_item_name"": ""media"", ""quantity"": 2, ""add_extra"": ""moment"", ""price_of_extra"": 1.81, ""ingredients_to_remove"": [""physical"", ""make"", ""large""]}]",18.43,2025-01-05 05:16,Curbside
565,User,664,1564,"[{""food_item_name"": ""both"", ""quantity"": 4, ""add_extra"": ""board"", ""price_of_extra"": 5.49, ""ingredients_to_remove"": [""better"", ""standard"", ""beyond""]}]",42.26,2025-01-11 12:13,Curbside
566,User,665,1565,"[{""food_item_name"": ""party"", ""quantity"": 2, ""add_extra"": ""message"", ""price_of_extra"": 4.55, ""ingredients_to_remove"": [""ago"", ""usually"", ""debate""]}]",59.75,2025-01-23 23:21,Curbside
567,Guest,666,1566,"[{""food_item_name"": ""trouble"", ""quantity"": 5, ""add_extra"": ""dark"", ""price_of_extra"": 1.95, ""ingredients_to_remove"": [""knowledge"", ""oil"", ""last""]}]",30.43,2025-02-07 03:18,Pick Up
568,Guest,667,1567,"[{""food_item_name"": ""seat"", ""quantity"": 4, ""add_extra"": ""miss"", ""price_of_extra"": 5.4, ""ingredients_to_remove"": [""artist"", ""approach"", ""author""]}]",16.98,2025-01-13 12:58,Pick Up
569,User,668,1568,"[{""food_item_name"": ""field"", ""quantity"": 2, ""add_extra"": ""best"", ""price_of_extra"": 7.97, ""ingredients_to_remove"": [""list"", ""wish"", ""evening""]}]",81.42,2025-01-29 01:12,Pick Up
570,User,669,1569,"[{""food_item_name"": ""laugh"", ""quantity"": 4, ""add_extra"": ""else"", ""price_of_extra"": 3.22, ""ingredients_to_remove"": [""church"", ""suddenly"", ""without""]}]",62.84,2025-01-25 01:00,Pick Up
